0,1,2,3,4,5
0.1120316982269287,0.0830428600311279,0.0169734954833984,0.0155887603759765,0.0151398181915283,8.367155313491821
0.0547931194305419,0.0736844539642334,0.0673375129699707,0.0688173770904541,0.0,5.7775633335113525
0.0429267883300781,0.1317076683044433,0.0316481590270996,0.0468831062316894,0.0,0.1856880187988281
0.0449707508087158,0.0297057628631591,0.0130131244659423,0.0665576457977294,0.0,3.7873475551605225
0.0468814373016357,0.0811755657196044,0.0156230926513671,0.0475754737854003,0.0,3.3469250202178955
0.0424187183380126,0.0811131000518798,0.031761884689331,0.0695002079010009,0.0,2.927525758743286
0.0408899784088134,0.0165278911590576,0.0204677581787109,0.0111126899719238,0.0,8.187885522842407
0.0378141403198242,0.0388195514678955,0.0199575424194335,0.0470120906829834,0.0,3.732330083847046
0.0065901279449462,0.0541901588439941,0.058894395828247,0.0469191074371337,0.0,0.9318645000457764
0.0396263599395751,0.0495455265045166,0.0476856231689453,0.0,0.0,1.6046502590179443
0.0458819866180419,0.0266392230987548,0.0112214088439941,0.0050058364868164,0.0,4.6501452922821045
0.0156302452087402,0.0530157089233398,0.0242679119110107,0.0316717624664306,0.0,0.8271424770355225
0.0157275199890136,0.0,0.0217726230621337,0.0205934047698974,0.0,6.536771535873413
0.0377919673919677,0.058239459991455,0.0156762599945068,0.0287091732025146,0.0,6.563463449478149
0.0433976650238037,0.0706892013549804,0.0286130905151367,0.0468866825103759,0.0,4.98388671875
0.1813337802886963,0.0468745231628418,0.0472719669342041,0.0312504768371582,0.0,1.1757118701934814
0.0414021015167236,0.0781631469726562,0.0312466621398925,0.0156328678131103,0.0,0.673708438873291
0.0156288146972656,0.030848741531372,0.0440833568572998,0.0222210884094238,0.0,0.4517736434936523
0.0358486175537109,0.013129711151123,0.0207486152648925,0.0753493309020996,0.0,18.7165322303772
0.0156211853027343,0.0405151844024658,0.0327544212341308,0.0379469394683837,0.0,3.7954530715942383
0.0784480571746826,0.0528779029846191,0.0495860576629638,0.0342447757720947,0.0,8.285161972045898
0.0156269073486328,0.0,0.0,0.0511910915374755,0.0,13.83979845046997
0.0156269073486328,0.0628025531768798,0.0487313270568847,0.0788679122924804,0.0,7.200647592544556
0.0572717189788818,0.0188851356506347,0.0286364555358886,0.0156817436218261,0.0,1.3153963088989258
0.0237975120544433,0.0080914497375488,0.0,0.0224511623382568,0.0,4.8254234790802
0.0689668655395507,0.0206696987152099,0.0335869789123535,0.0300726890563964,0.0,0.6017787456512451
0.0517895221710205,0.0499331951141357,0.0313396453857421,0.0786764621734619,0.0,1.4778590202331543
0.0458979606628418,0.0255422592163085,0.0136823654174804,0.0114276409149169,0.0,0.3584229946136474
